annee;trim;catau2010r;metrodom;typmen7;age3;age5;coured;enfred;nfrred;sexe;acteu;acteu6;actif;actop;aidfam;ancchom;ancinact;contact;creaccp;dem;dispoc;gardeb;halor;inscont;mra;mrb;mrbbis;mrc;mrd;mrdbis;mre;mrec;mrf;mrg;mrgbis;mrh;mri;mrj;mrk;mrl;mrm;mrn;mro;mrpassa;mrpassb;mrpassc;mrs;nondic;nrec;nreca;nrecb;occref;officc;offre;pastra;pastrb;pastrf;percrev;rabs;raisnrec;raisnsou;raispas;sou;soua;soub;souc;sousempl;stche;temp;traref;typcont;typcontb;chpub;cse;cser;csp;cstot;cstotr;fonctc;nafg004un;nafg010un;nafg017un;nafg021un;nafg038un;nafg088un;pub3fp;qprc;stc;rdet;stat2;statoep;statut;statutr;titc;cstmn;cstplc;dispplc;duhab;gardea;hhc6;horaic;raison;raistp;stmn;stplc;tppred;txtppred;ancentr4;sitant;aac;csa;nafant;nafantg004n;dip11;cstotprm;identm;extrian;empnbh;hrec;hhce;hplusa;jourtr;nbtote;age;genre;diplome;nationalite;gsp;sociopro;menage;position;choix;horaires;heures_plus;public_prive;secteur
2018;1;1;1;1;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;1;EU;FZ;FZ;F;FZ;43;4;1;3;1;2;21;21;2;NA;NA;1;1;6;NA;4;2;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;71;67;1844;12341834178;36;NA;36;40;5;NA;15-29a;Hommes;Sans diplôme;Français de naissance;Ouvriers;Ouvriers non qual industrie;Personne seule;Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Construction
2018;2;1;1;1;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;11;1;NA;NA;2;NA;1;1;NA;2;1;2;1;1;2;1;1;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;2;NA;1;1;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;1;NA;1;1;1;1;68;6;68;68;6;NA;EU;FZ;FZ;F;FZ;43;4;1;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;71;68;1845;12835394307;16;NA;35;NA;5;NA;15-29a;Hommes;Sans diplôme;Français de naissance;Ouvriers;Ouvriers non qual artisanat et agric;Personne seule;Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;3;2;1;4;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;3;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;NA;NA;8;NA;NA;1;1;1;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;NA;EV;MN;MN;N;NZ;81;4;9;3;2;2;21;21;2;NA;NA;1;1;9;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;2;NA;NA;NA;50;68;1882;88449974647;18;NA;NA;35;NA;NA;15-29a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Autres, nr;Contrat subi;Pas d'horaire habituel;Souhaite plus d'heures;Employeur privé;Activ admin scientifqs et technqs
2018;1;1;1;2;15;15;2;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;54;5;54;54;5;6;EV;GI;IZ;I;IZ;56;4;4;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;31;54;1925;13791523344;35;NA;35;NA;5;NA;15-29a;Femmes;L2 ou équiv;Français de naissance;Employé-e-s;Employés admin du privé;Famille monoparentale;Employés;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Héberg et restauration
2018;2;1;1;2;15;15;2;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;54;5;54;54;5;6;EV;GI;IZ;I;IZ;56;4;4;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;31;54;1926;15446157945;35;NA;35;NA;5;NA;15-29a;Femmes;L2 ou équiv;Français de naissance;Employé-e-s;Employés admin du privé;Famille monoparentale;Employés;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Héberg et restauration
2018;4;1;1;4;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;NA;1;NA;1;NA;1;NA;NA;NA;2;2;2;NA;NA;NA;NA;2;NA;NA;1;63;6;63;63;6;1;EU;FZ;FZ;F;FZ;43;4;2;3;1;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;1;NA;NA;NA;42;38;1989;33093841402;0;NA;NA;NA;NA;NA;15-29a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers qual artisanat;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat choisi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Construction
2018;3;1;1;1;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;62;6;62;62;6;1;ET;BE;C5;C;CM;32;4;1;3;1;2;21;21;2;NA;NA;1;1;6;NA;4;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;60;62;2006;13226361935;36;NA;36;37;4;NA;15-29a;Hommes;Brevet collèges ou CEP;Français de naissance;Ouvriers;Ouvriers qual industrie;Personne seule;Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Fab autres prod indus
2018;1;1;1;4;30;30;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;NA;EV;GI;HZ;H;HZ;49;4;9;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;71;67;2052;24756594993;37;NA;37;NA;5;NA;30-39a;Hommes;Sans diplôme;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Autres, nr;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Transports et entreposage
2018;2;1;1;4;30;30;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;NA;EV;GI;HZ;H;HZ;49;4;9;3;1;2;21;21;2;NA;NA;4;1;6;NA;4;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;71;67;2053;29985948636;37;NA;37;50;5;NA;30-39a;Hommes;Sans diplôme;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Autres, nr;Contrat choisi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Transports et entreposage
2018;3;1;1;4;30;30;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;NA;EV;GI;HZ;H;HZ;49;4;9;3;1;2;21;21;2;NA;NA;4;1;6;NA;4;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;71;67;2054;22762064437;37;NA;37;40;6;NA;30-39a;Hommes;Sans diplôme;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Autres, nr;Contrat choisi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Transports et entreposage
2018;3;1;1;2;30;30;2;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;NA;ET;BE;C5;C;CB;13;4;1;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;2;NA;NA;2;2;1;NA;2;NA;NA;NA;NA;NA;71;67;2162;14992827348;40;NA;39;NA;5;NA;30-39a;Femmes;Sans diplôme;Français de naissance;Ouvriers;Ouvriers non qual industrie;Famille monoparentale;Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;2;1;1;4;50;50;1;1;3;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;68;6;68;68;6;NA;EU;FZ;FZ;F;FZ;43;4;1;3;2;2;21;21;2;NA;NA;4;1;9;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;1;NA;NA;NA;41;68;2236;12540951978;28;NA;NA;40;NA;NA;+50a;Hommes;Bac général;Etrangers;Ouvriers;Ouvriers non qual artisanat et agric;Couple avec enfant(s);Manoeuvres ou OS;Contrat subi;Pas d'horaire habituel;Souhaite plus d'heures;Employeur privé;Construction
2018;3;1;1;4;50;50;1;1;3;1;1;1;1;1;NA;NA;NA;1;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;1;1;1;68;6;68;68;6;NA;EU;FZ;FZ;F;FZ;43;4;1;3;2;2;21;21;2;NA;NA;1;1;6;NA;4;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;41;68;2237;12865445217;35;NA;35;40;5;NA;+50a;Hommes;Bac général;Etrangers;Ouvriers;Ouvriers non qual artisanat et agric;Couple avec enfant(s);Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Construction
2018;4;1;1;4;50;50;1;1;3;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;68;6;68;68;6;NA;EU;FZ;FZ;F;FZ;43;4;1;3;2;2;21;21;2;NA;NA;4;1;6;NA;4;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;41;68;2238;12062049413;35;NA;35;45;5;NA;+50a;Hommes;Bac général;Etrangers;Ouvriers;Ouvriers non qual artisanat et agric;Couple avec enfant(s);Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Construction
2018;3;2;1;1;50;50;2;2;1;1;1;1;1;1;NA;NA;NA;2;3;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;8;NA;NA;1;1;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;1;EU;FZ;FZ;F;FZ;43;4;2;3;2;2;21;21;2;NA;NA;NA;NA;7;NA;5;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;63;2258;12071916605;37;NA;42;NA;5;NA;+50a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Personne seule;Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;4;2;1;1;50;50;2;2;1;1;1;1;1;1;NA;NA;NA;2;3;1;NA;NA;2;1;1;1;NA;1;1;2;2;1;2;2;2;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;2;NA;1;2;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;1;NA;1;NA;NA;1;63;6;63;63;6;1;EU;FZ;FZ;F;FZ;43;4;2;3;2;2;21;21;2;NA;NA;1;1;7;NA;5;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;50;63;2259;13612955832;24;NA;42;43;5;NA;+50a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Personne seule;Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet +40h;Souhaite plus d'heures;Employeur privé;Construction
2018;3;1;1;1;30;40;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;1;1;1;62;6;62;62;6;1;ET;BE;DE;B;BZ;08;4;2;3;2;2;21;21;2;NA;NA;1;1;6;NA;4;2;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;50;62;2269;15082571433;35;NA;35;40;5;NA;40-49a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual industrie;Personne seule;Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Energie, eau, déchets, dépol
2018;4;1;1;1;30;40;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;62;6;62;62;6;1;ET;BE;DE;B;BZ;08;4;2;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;62;2270;14685944942;35;NA;35;NA;5;NA;40-49a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual industrie;Personne seule;Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Energie, eau, déchets, dépol
2018;3;1;1;2;15;15;2;1;1;2;1;1;1;1;NA;NA;NA;1;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;1;2;1;55;5;55;55;5;5;EV;GI;GZ;G;GZ;46;4;4;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;1;NA;NA;NA;NA;NA;42;55;2277;1506979859;35;NA;35;NA;5;36;15-29a;Femmes;Bac techno/pro;Français de naissance;Employé-e-s;Employés commerciaux du privé;Famille monoparentale;Employés;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Commerce
2018;1;1;1;4;30;30;1;1;3;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;1;2;1;65;6;65;65;6;NA;ET;BE;C1;C;CA;10;4;9;3;1;2;21;21;2;NA;NA;NA;NA;7;NA;5;3;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;71;65;2280;17190147598;26;NA;40;NA;4;NA;30-39a;Hommes;Sans diplôme;Etrangers;Ouvriers;Ouvriers qual manut, magasin, transport;Couple avec enfant(s);Autres, nr;Contrat choisi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Fabrication alimentaire et tabacs
2018;3;1;1;4;30;30;1;1;3;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;65;6;65;65;6;NA;ET;BE;C5;C;CH;25;4;9;3;1;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;1;NA;NA;NA;71;65;2282;19070456611;40;NA;NA;NA;NA;NA;30-39a;Hommes;Sans diplôme;Etrangers;Ouvriers;Ouvriers qual manut, magasin, transport;Couple avec enfant(s);Autres, nr;Contrat choisi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;2;1;1;4;50;50;1;1;1;2;1;1;1;1;NA;NA;NA;NA;3;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;1;NA;NA;1;1;2;NA;NA;NA;NA;1;2;NA;1;54;5;54;54;5;6;ET;BE;C5;C;CM;33;4;4;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;31;46;2318;13691460587;35;NA;35;NA;5;NA;+50a;Femmes;L2 ou équiv;Français de naissance;Employé-e-s;Employés admin du privé;Couple avec enfant(s);Employés;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;2;1;1;4;15;15;2;2;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;67;6;67;67;6;NA;ET;BE;C5;C;CC;17;4;9;3;2;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;1;NA;NA;NA;42;46;2318;13691460587;35;NA;NA;NA;NA;NA;15-29a;Femmes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Autres, nr;Contrat subi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;1;2;1;4;30;40;1;2;1;1;1;1;1;1;NA;NA;NA;1;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;1;2;1;65;6;65;65;6;NA;ET;BE;C5;C;CC;17;4;9;3;2;2;21;21;2;NA;NA;3;1;7;NA;5;2;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;50;65;2371;14567870451;40;NA;40;45;5;NA;40-49a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual manut, magasin, transport;Couple avec enfant(s);Autres, nr;Contrat subi;Temps complet +40h;Souhaite plus d'heures;Employeur privé;Fab autres prod indus
2018;2;2;1;4;30;40;1;2;1;1;1;1;1;1;NA;NA;NA;2;3;1;NA;NA;2;1;2;2;NA;2;1;2;1;1;2;1;2;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;2;NA;1;2;NA;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;1;NA;1;NA;NA;1;65;6;65;65;6;NA;ET;BE;C5;C;CC;17;4;9;3;2;2;21;21;2;NA;NA;NA;NA;7;NA;5;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;65;2372;15297234382;40;NA;40;NA;5;NA;40-49a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual manut, magasin, transport;Couple avec enfant(s);Autres, nr;Contrat subi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;2;2;1;1;15;15;2;2;1;2;1;1;1;1;NA;NA;NA;1;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;1;1;1;67;6;67;67;6;4;ET;BE;C5;C;CC;17;4;1;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;42;67;2395;20277412139;39;NA;39;NA;5;NA;15-29a;Femmes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers non qual industrie;Personne seule;Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;1;3;1;3;15;15;1;2;1;1;1;1;1;1;NA;NA;NA;NA;7;1;NA;NA;2;NA;1;1;NA;1;1;1;1;1;2;1;1;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;2;NA;1;2;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;1;NA;NA;1;NA;1;NA;NA;1;47;4;47;47;4;2;ET;BE;C5;C;CH;25;4;3;3;1;2;21;21;2;NA;NA;4;1;6;NA;4;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;42;47;2427;77867643404;35;NA;35;45;5;NA;15-29a;Hommes;Bac techno/pro;Français de naissance;Professions intermédiaires;Technicien-ne-s;Couple sans enfant;Techniciens;Contrat choisi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Fab autres prod indus
2018;2;1;1;3;50;50;1;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;67;6;67;67;6;1;ET;BE;C1;C;CA;10;4;1;3;2;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;1;NA;NA;NA;50;67;2453;12368589351;225;NA;NA;NA;NA;NA;+50a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple sans enfant;Manoeuvres ou OS;Contrat subi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Fabrication alimentaire et tabacs
2018;3;1;1;3;50;50;1;2;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;1;ET;BE;C1;C;CA;10;4;1;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;67;2454;10557545865;325;NA;375;NA;45;NA;+50a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple sans enfant;Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fabrication alimentaire et tabacs
2018;4;1;1;3;50;50;1;2;1;1;1;1;1;1;NA;NA;NA;1;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;67;6;67;67;6;1;ET;BE;C1;C;CA;10;4;1;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;67;2455;98384032199;455;NA;375;NA;45;NA;+50a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple sans enfant;Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fabrication alimentaire et tabacs
